zipcode,prediction
42141,3.4098969006054434
59105,0.5635690255435954
95209,3.1756067263238634
87107,2.765651561600275
91790,1.4698761333729948
77389,0.7678414213971232
92203,1.0030865310797645
48152,2.37927337212924
92629,2.3330754547733514
43560,3.114980522761967
94133,0.9784607397832494
95661,1.8041180398945005
81005,5.150884631796972
19136,4.845648234240001
92806,1.4182073148790992
97703,4.7474718228110175
42003,6.41715571355673
91104,0.9406974990444602
14424,3.1688357653799386
68506,3.814049582596743
12203,1.8427285233071211
22203,0.8619761164769719
68134,3.8955871394824158
32810,5.238283991848925
77340,3.046268339414987
33351,3.702850102348905
90220,0.8968414449621321
48174,6.558657342391061
20877,1.7518825616867013
77477,4.086680429214578
32086,3.125038064124217
44281,3.2601097166986257
30312,3.7466703418706624
43420,2.5210918970788168
03060,3.480437038632112
85268,1.0196915508743158
95301,2.8337451725417333
21239,4.272144039840893
33770,3.7754133120148827
30068,0.22732206496605226
34652,5.526823644068046
79763,12.685148326556893
94526,1.6990327967919043
61821,1.4134444307301703
89135,4.513242040500075
31204,9.529580014911808
74820,5.451346864175636
29550,0.6826330228260504
30005,1.0320146284484122
94941,3.60205705103526
23505,2.5473868957845616
95820,2.8901653944472416
27205,5.933855002614721
60532,-0.0030380354961619394
46142,4.7633696530966345
77382,1.410827557339011
68025,4.130039312767677
49426,3.218638532573233
19026,2.620879099206637
93001,2.2314546266074764
48237,7.029244237271644
55404,4.018294705497515
55343,3.068643960785492
93245,2.0075791660328144
53216,4.80535872065854
80111,0.6395647728389633
95407,2.405933715105597
85392,2.332968156725736
63108,1.7711128744968352
96813,0.7632098703285869
98499,3.620079805878613
60174,0.04876333017648038
33317,2.4579391254311105
27253,4.782767805019701
11105,3.964602224132568
21212,0.7929631317455261
95901,2.4365044938169396
95351,3.356056062070044
98168,0.9930325751571761
95361,1.7138301169377106
23606,1.7839233716722742
23518,2.2004168427877207
30274,8.806731989959651
98662,3.498721290355074
60046,0.24320804829024226
76543,3.125723911699997
52601,1.0459190354765455
75238,1.5788768758766416
91789,-0.6151666178393365
97355,5.345274701250268
10465,2.986747246773257
29486,2.98436635802826
43220,2.8463130231526295
55432,4.403977763621041
32909,4.390621600831619
80907,3.7880554425420927
34689,4.259744425185671
60652,-0.6896888908785257
67846,0.7311141980875835
78043,7.335376953016787
80260,3.845844837090926
24012,0.03273002079531123
75051,4.700678766027155
32570,2.5131947328609137
34986,3.970587592446991
29212,1.7325761515152809
96002,2.0152080962315573
32312,1.9389576238871147
90038,2.8742735296204476
98290,3.13633606394329
85140,6.31105970147952
30078,4.344093052255625
90230,0.7079958038976863
19138,2.004306130591541
90242,1.5098587797081489
32080,2.509331580008152
80917,3.474761623872081
85203,3.2196725741381584
77550,8.390811413369274
29406,4.80197952524719
46825,3.9617735206110885
94588,2.4041099237282637
97304,4.882546862007039
44515,4.7336278186034635
44106,3.1014436963424368
21144,0.7086329000761162
32405,3.1806130336679557
98030,0.6760267440271082
11364,1.5058011387561365
37664,1.5714125026496837
92270,0.3490708331738895
75033,1.3287712641169902
48236,1.3865186092878892
80120,0.5476548355989672
53562,2.001177068207736
69101,-0.13190663318832352
95945,3.0025187946850087
20901,1.7918845134384986
29609,4.278740908265843
40503,2.4161314898848882
15102,1.8948215823255887
17522,1.4913398262560325
65536,0.608591139877258
10573,0.2736672137156758
76903,-1.834791380020808
32277,3.440195440896808
64119,5.588605236047338
85212,3.152159892977952
98513,4.198646971047217
48603,4.780430703347883
80026,3.420704581322793
78539,4.294162149477723
91711,0.19322329034768781
33055,4.480729674769698
60525,-0.49658891306700137
77351,4.449635836704116
02118,1.2718312102150762
46217,5.793351719125697
19154,1.6120327267173276
97520,1.5082670434595986
55118,3.829814166645149
43040,3.028720874181843
62226,2.6462668801562153
08016,2.1022877931047166
32607,4.592602817364728
89107,10.586161955223192
37072,3.9829080959156924
49546,3.550215150577624
68701,4.87896738569422
33069,5.528114741678417
02062,1.4196565717226155
08742,3.3317463266561305
63128,1.7945211323304109
91355,-0.5324719372317777
92807,1.460307551602905
85298,2.9966648586496714
46342,4.069632577949529
48322,2.925428592630457
47274,2.367838160976582
52501,1.2540493575064593
66213,2.408259954557457
45005,3.736183358241745
33441,2.4124769924441605
54302,3.552692270289481
53142,5.197139292363439
29640,4.178432741339271
74403,0.6455712214038317
91754,0.6402428649118854
16602,2.9757814908914453
52761,1.8766805170183587
60169,-0.008181273189837968
61008,0.9271570208244098
91350,-0.025219459659423127
02136,3.667134928920003
91001,0.22863147757537516
95120,3.15232102953234
19713,-1.876121175409798
97420,5.099361924492701
91773,0.41126857059674304
29582,1.2084649666317122
84604,5.218736599274543
19151,1.6127686443738405
46235,5.495060436443174
19087,1.5338877226443082
28560,6.469538931523
20706,3.1977363495885527
23453,0.38077701370738415
73703,1.408860336071493
34758,4.971051988053394
95409,2.9208936274140953
45459,2.4894887926010956
48067,3.5634191578056855
15217,3.7962818108749987
14127,1.9172226427449939
27455,1.9959281458241855
44313,2.090984697819228
72601,3.8992740062641538
85050,1.5756092176077197
70809,1.6736863122349643
89511,3.871932966050445
85395,1.655489756419308
95969,3.7152671133020228
84081,3.475407011258148
90301,3.062755499799823
60098,4.2158580152618095
64114,4.300307950399245
44129,4.482170478453018
20886,1.2569115745204642
91326,-0.3363999645422461
61604,5.8691046059411836
34606,7.438907290689379
29680,1.787945684311713
32459,4.352067120890911
02840,5.528838680513382
76049,-0.03848558677758762
55422,3.2118306905444767
93705,3.4261534005757888
94070,2.453238919416574
92108,1.393571681239077
21237,2.6034442120477257
98027,0.3839792347632385
30705,3.6504956815084553
77019,3.5310064293341252
12309,2.055854100283418
86406,6.483408427330586
76901,3.5922427788510776
73159,2.3926626860354103
33594,2.950001483365323
83705,7.298264010107296
53705,2.947882701673686
85750,2.9765357924402522
53217,0.3055279020433457
93101,3.2737143463052787
89002,4.702173508242408
07840,2.0852330936655767
49548,6.831112937704651
32720,3.5846518708739676
07032,0.20888021947929197
11554,3.4098145407137173
33138,1.8480769252129643
31404,9.517964713802817
90064,1.3415897449426075
78221,4.662925748026215
95337,2.5856507967461644
55016,3.143083501929013
43537,2.3672502357034713
65721,6.401622219828034
68116,3.0521313450652023
33326,1.3155003679538513
92220,4.689093555835297
78212,2.3781818302824558
30215,3.421351774258202
91941,1.0375122377104469
74063,2.5354835009476515
97267,2.4848650463369104
79605,2.788608870913233
99508,-0.09376633981387261
54304,3.9032330902541723
98119,1.0746834877315772
96782,1.749172360949114
32807,5.304774207355016
97603,4.161668828925237
26101,2.950959068886407
45429,3.42308912282191
29625,6.553963257195616
91316,1.5003746073869102
32309,1.820213945903985
55372,0.885029713634923
81001,8.46580310602635
95966,3.9316917430517764
19002,1.9551471084778491
64015,5.290603966505868
66044,1.735021318843173
80910,3.625261426462699
22306,0.8246219156178505
80602,1.8542260985757608
14534,1.2378788599434127
94903,3.1405413988779785
02125,3.630604930460903
87106,2.822545938779272
19135,5.598820079840313
30741,5.415383165813566
34114,1.6210190499277057
27332,2.3783126603805096
79106,2.804767678681948
02919,2.689938589946914
40004,3.5504177085610573
08865,3.972428987625933
83605,8.3318167218019
45420,6.109984191223284
92651,2.052221024235478
78705,4.587818766872954
80237,1.9994082499581356
92637,1.5488370779412821
33076,1.4982622102387888
80218,1.9239176598789565
99207,5.565144253284341
90504,1.0807558248760936
78582,-3.122410802508755
43612,3.5617176549409555
78633,2.6439644410192757
06512,3.601883641017661
08043,4.575938641617241
77075,3.865230811017339
98038,0.1889761361471506
32937,2.539987461198831
49507,7.413562279014328
45662,3.3061164144769695
23233,0.9922331535804243
76053,2.764552561065778
53223,3.6501055464757908
13090,1.2966059497008757
23227,2.798523135786798
33542,2.734528005351197
34743,5.642762634597425
92131,1.573358559772068
48091,10.038630215263368
97266,2.486184056198434
23513,4.0326149391346755
56301,3.5326332808077323
67217,1.9624328019856838
68164,2.68231966925945
77598,2.3911369293265867
77536,4.53560488174312
93422,3.2137155001810385
27517,2.8862014084579926
80214,2.1494953057499053
96814,0.7569791280667146
97203,0.04744079256709843
07107,8.25341656367537
14616,-1.6556595797369156
89130,5.464457834218313
02453,1.905741480612247
34223,4.102659898204581
20745,3.9532404884822254
76401,3.375158957608278
80122,0.8788605875434166
44052,3.0801643311989393
90017,-1.598885933451739
33907,1.3873101239817238
49506,5.300141329460403
55116,0.831965434071613
93561,3.287839464680757
45230,3.263985831869207
10038,-0.22250230670199544
33837,4.276318105934968
97306,4.557165665820138
97321,3.5303762363925912
28209,2.659708465873168
50501,1.913694443268643
22042,0.6762833997572091
08648,0.8243194072095954
50014,1.7918525310099789
84095,3.769504299706985
77489,4.588738698164122
49024,5.273923239833412
46268,4.858321034821074
19050,5.5803372161127935
30214,3.1282826503428023
19119,2.8501141080901826
54303,3.7229888794121138
33156,0.5620945294542017
41011,4.240693417461892
29707,1.510401345727918
60050,3.9820701074770337
78573,4.521913848535878
60142,2.670359492325592
75039,-0.19338023017931572
95682,2.5778282490574806
33409,3.6489051279745706
21009,2.6195804811729557
46804,3.8789215139788658
17046,1.7969556208992616
94602,-2.8471979073576277
33183,2.4114157834510257
91780,0.7953248615610073
83440,6.247127738869096
60714,-0.6047297557707809
07011,7.0162315074862915
33407,5.763084920591246
95122,6.999298765437894
02368,2.761932794597876
02474,2.622444108012961
43050,2.6253865148009554
80202,1.4714995465484608
93638,5.6938370285070095
37172,5.666764398166067
43209,3.2974315777328984
16509,1.0276029899681487
20164,1.1683018636346332
33434,1.8752566922276852
60189,0.18860103590959854
12303,3.4467768110090944
92110,1.479722563117223
43212,1.89887332295279
55443,1.9791532716264935
89134,4.861781294147062
73162,1.9002616965271935
07747,2.2022016734669263
62959,2.756981382189112
22601,2.8156069902166134
38117,4.135766541651737
03079,3.7886853560890907
48089,6.872119451767158
60631,-0.5704088140077872
37659,1.7909740887861523
75234,4.435461611316773
60527,-0.5485010243550144
55421,3.213195893702882
81504,3.0924576904098178
90604,-0.5525881999949818
60656,1.0990861992742453
92701,1.3874942846295912
63139,1.4402928625730693
79904,2.47454604574635
60515,1.1080769794463303
21811,3.2130000931465084
45365,2.6976724656633193
37086,4.296141014300489
97471,5.1651184297503425
48162,4.965121558443592
80104,1.4447777171299356
90002,1.3046098797611791
74464,-1.1566699322139604
11358,2.646096486807175
33173,2.9651343940165855
80033,1.4436463605768075
90039,3.268275897733414
72704,1.896056997999027
10704,4.056906663607961
55426,2.6565640182723396
01089,2.974526847894773
55428,3.8436071739795583
44125,5.101327746788766
37931,2.0591643662133734
46516,4.374283785602723
37067,0.9317875999162402
32905,4.176819540652757
55060,2.5283590331530155
95340,2.626894181937863
20782,4.061904787989128
32817,4.914330713648668
84129,4.080194088331199
89081,6.305570322168253
53140,6.38207456338614
45239,3.9344719680980473
11801,3.6597797753713834
12010,3.037511955184291
48101,3.9332377571179524
48317,3.0407511497610304
11787,2.0916138602192227
32117,7.232534428989048
33809,4.102874136107759
68123,2.9130883740416733
91739,1.8164441684712813
95993,3.485271854692443
95070,1.6628091109532337
39208,2.912940599213311
78040,14.186019821508554
07410,2.0761888475723347
34238,1.5580633710024794
02176,3.599693252763915
80239,2.6183672188079354
11104,0.7783396234972353
83814,6.418801919043719
40504,4.597236591479562
21075,1.5330131675353897
72205,0.2583583795275902
30045,4.2574508822141555
67207,3.43042280062428
01826,1.8702321459575788
47421,10.42901902585003
17022,2.0558221242384467
32962,6.281817357842424
27870,-0.5817091946313004
75254,2.9873993203597795
66801,5.567886962178114
77027,4.1002955340978
06033,-0.28200857404692015
22207,0.434289216938353
33073,2.493504748150877
77493,1.1073193669791617
78132,3.8725111861370847
57104,2.0856178595813257
91776,0.6668902710345805
20155,0.6775455789616011
80302,4.377994750088422
55024,2.805550089700822
33026,2.1252253930617857
91325,0.3938811760975977
75010,3.8065674001505805
20165,0.6898765269537832
98335,1.419508015285172
33626,0.9796487290523124
60035,-2.3603044302897596
38506,3.9632384456700844
77630,4.348518150330118
08822,0.15095334161280505
98512,4.131343303676534
31705,-0.9761079034941236
60438,5.185747085922186
32408,5.5519616328241845
93420,2.5303735218542593
55128,2.48181212332097
12205,2.1910391044387447
55912,5.0422192335869065
53213,0.8471797441677607
19038,1.829005054597405
43082,-4.537126085780042
43512,2.246998955482997
89503,3.7973683359188755
30306,0.7989006310121154
19601,8.530253146535392
85331,1.299344748287997
91403,1.7551086846624735
15010,2.861256192340024
37921,4.797018090372007
53220,0.030496663569995697
72113,1.5004872332456538
28150,4.647296097723664
37205,0.5336165615516619
93454,2.071771316867821
75229,2.881084293521515
60076,-0.31367694862936735
98466,3.9890231976428883
28146,4.1865909264302585
06708,2.0652199546108694
29611,9.184512018388167
75042,4.42500706509446
04330,2.4740467485913644
18015,3.901163152426882
02038,0.2994509177222033
32901,3.8915120341547684
55033,3.796194373725476
46131,6.411853023494052
70607,3.046502482097411
33137,-0.18595426790962244
27012,1.9594120121908858
33870,6.728776693041765
78728,2.461619964659333
08610,4.4714193488808345
77904,2.937061475788737
93955,3.9352011509766482
37801,3.46604424663892
77502,5.668197753355622
97008,1.9539965390269187
11580,4.168310701815818
97062,2.020850608414886
96825,1.4328761658771625
78589,5.1452464650967125
98498,3.359473754456052
78552,3.6759730518264284
14620,-0.9539492391459785
37323,4.5198367592405075
81007,4.588863079487995
02116,1.3780060467332982
29154,-0.13833176287028848
61108,4.312468158283942
76182,2.1106302429394574
22312,0.996202445787535
23601,3.158059369788168
95204,4.657454145846013
78363,0.699742571781973
30240,2.299962725191201
02889,2.7045254664859426
53095,4.658496809270823
92802,1.8061606461915445
29205,4.881416036221086
60110,0.18507210886541614
93021,0.8021280770741483
21209,1.6811780269594834
45236,5.555592430198448
46176,1.0256443184649464
15213,1.4654197504067021
92120,0.9527470083087523
46241,12.370088712519395
95210,5.078330140389103
15650,2.600632586069538
36561,8.71269399895825
94306,0.8721676891847239
18901,0.805656852733846
12804,2.1375973589004773
76117,7.27234387068153
95132,4.654363000690813
37743,7.852473539842682
91356,0.8067793749108151
46526,7.812099789607495
53105,5.531020871442421
91352,1.4099516897635684
64151,3.3335521085721345
21133,2.2055556041483975
27278,2.707435059494868
37415,3.9794277618399594
47362,10.908560147471382
97070,1.4016126097966604
85743,3.360053459246367
92675,0.6335203522504176
44883,3.2394374599407856
39466,4.266452267554595
32757,4.5864566665515865
77018,2.7849283606225352
49686,3.1974870968805584
37917,2.9393413589019532
29115,3.3379264254730687
06095,1.3985125518483827
77532,1.7044749888700699
02131,3.9572354389902378
94510,2.3704408456633876
60102,0.9031770084698231
76040,3.621528888007272
18052,4.381602922587757
68601,2.807349027722802
11566,2.4535864418529627
44135,5.441925452015934
80301,2.8079242721742714
55904,3.015996610715592
12302,3.071986410862337
77590,5.355906391941047
74006,-1.4454419030612418
93637,3.718806563880581
07065,1.5609808489067454
28715,0.8994615789173623
33913,-0.0044217546764199755
27545,3.2538018958370563
28278,0.5827606299510939
21201,3.2054193379056795
84660,5.362773697205915
93710,2.0329095277562703
24019,3.5141142846067064
98273,6.437302930540395
80304,3.121354032422147
01876,2.256024135900973
03062,3.4268319609395963
17110,2.349500468467308
65616,4.727204593715014
42431,0.5718462514215555
11050,0.8094256471798055
07110,1.8034424361396424
32773,4.730807020000499
92869,1.798041575496037
98029,0.9568288087838849
76705,4.998423972671889
52806,2.4925351551518453
33618,2.955223778736687
76016,3.0313053389865265
32548,3.4868755861514824
48116,3.6188711630650188
78703,3.921579500160436
29926,2.3788248295469785
34472,5.7489278542587305
50021,0.4060432121149523
92008,2.8495849711176477
96793,3.4392735375885772
77041,1.3727670845596094
70802,8.790812985427413
74066,1.918989089672846
40065,2.262594868936702
80241,1.863527821313246
24501,6.755211927518357
76048,-0.20379472873960225
90031,2.354754104124715
32550,2.5821388781853534
95842,2.1472734042777297
14606,-1.0192730826962713
80303,1.507404236881831
38801,3.045345699229479
95834,1.3038511049732244
20111,2.3693125850298733
37311,4.434173643464967
08087,2.9452876298368427
07208,0.6274859473595076
76087,2.1340839280375032
80911,3.842960667541253
22309,0.5777628574181797
30094,6.480122804110817
97502,3.46663069487429
90221,1.9873462973156732
56303,1.4555914829553958
79761,11.098796410209589
75208,5.944777179408111
92311,7.338164716105768
07054,2.7258838252401665
41018,4.928314650690535
98362,6.543622026243004
61801,1.8496372812924922
23116,2.711963252745843
95356,1.6118621074803727
78626,3.2885600074704966
18940,1.8027384915160725
75032,5.097878489004634
95838,3.367316861664177
92083,1.7611780318267771
92123,1.0215188476640327
94063,8.520139966172087
32533,3.211064046992309
18360,5.181677767845182
97220,0.6412475972690201
97225,0.22409762515538129
22079,0.8398886699349262
94134,4.544869051556392
83687,6.075389215015328
91007,-0.9678907438314484
55021,1.4068751726489626
10562,2.2567193971310227
60139,1.374116685601251
17815,0.29703760612332164
47933,4.7969114146968685
93657,4.095847401067259
13905,7.526534917595893
23435,1.3189696571762828
45042,6.852213695099782
84057,6.659875630817036
30082,3.492405254926136
04106,2.485891142339997
98007,2.072849298166463
21030,0.3428303456950239
74075,1.919382439624276
97132,3.827195747424084
89141,4.755972690779987
73132,1.5568784906326019
55434,3.5174415005988617
83616,5.589597821576831
01845,1.424037809603806
18045,2.9580908157940424
28602,5.523745817257871
77014,1.6813386065795881
55403,1.8652617392122504
72903,3.2238788328521446
02906,0.9340981784696213
48309,1.890605892179192
89011,5.3524781624646485
46077,4.098340383392808
85541,4.223314838823965
32806,4.836736612204896
95660,2.5710474807024104
98607,3.040449864010437
18201,5.924781458261961
33781,5.6428975902279594
73533,0.7294009257143477
30013,6.264408441653306
62221,2.830337694737085
74137,0.8113381391477761
34481,6.191138342478962
13045,3.2083501896702264
35205,1.5536433962693055
49525,4.627641212615656
84103,3.784865312989097
80919,2.6528890332121415
07103,9.738266341787394
33426,2.8658795878709498
35611,3.745736910564813
76014,6.907286932001343
83651,6.884948955558374
29649,1.7053648420581864
86301,2.4843493475214826
44708,5.919980207769777
86409,5.572647156631771
60181,0.604468243092029
28086,4.999156035233368
78602,5.768375086494188
32505,5.201921810884488
94607,0.7836453648288287
78260,1.6920964276923243
02536,4.180361717304666
98684,2.61091282002406
79927,6.266040580021045
60516,-0.21880178240900494
10017,-0.4495779986481905
80550,1.858154367190856
78634,1.7509639535629615
76020,4.890354307821187
95148,4.1727041931299444
85349,4.698453326347589
48336,4.166761073080167
85053,0.8750723510635461
39452,4.87282571155111
11710,3.4134780808396386
08075,3.830623938049161
72404,1.4741355286374602
19454,1.045076625832532
08003,3.751933549809663
06811,1.4011549983109899
32118,3.1574315149811945
77506,6.4588342813558155
66441,0.7790490047058487
85742,3.597617071382132
30534,3.5377667051397124
08330,3.4311994599637083
20723,1.601440353500221
84116,5.773655121712806
78750,2.4858484072214457
20191,0.41791806908561685
95816,0.8423325181214815
02072,1.197513495743027
78746,4.234135227777075
22101,0.4324437559633236
02132,2.9208413813249123
08046,4.670693268733423
51106,3.4910779903880664
77705,3.755754407627668
86326,3.1797811404620866
29566,2.455427676775807
19125,2.3168351809831327
98802,1.9032115542958257
64012,4.992942389614218
06109,1.06039930170897
90023,1.1047421432177549
84088,3.4525868031306732
48108,3.419140944838049
95603,1.5794414989559489
07042,3.7361023701258524
92586,3.5578353091390413
94002,1.7441579992679037
97086,1.5059867298511422
72211,-0.05861665669945393
01923,3.5067423333895302
08226,2.4687334844326783
80234,1.903380323188408
94549,1.6615213729842357
91106,0.32717116780233274
32819,2.422906881264307
44143,2.2383993175975334
28217,8.802636421443584
82601,2.708565700802806
77833,1.5159455975849727
97068,1.8428737469270795
28104,1.4397264394559481
21801,1.8164453831140732
73107,1.388397367074534
02721,3.1364886386147512
98445,2.772615007556091
55105,-0.08806986210513945
95118,5.448015793538966
22315,0.3473715882749339
27514,3.1584321658125933
33772,3.083824916236672
31324,-1.5211194912209034
48080,4.6742355587393005
49519,5.652330951286593
37055,5.095521573141708
94555,5.470144629179511
06320,2.4085043296812616
94530,1.8984821543111103
44685,2.9819442086729557
29673,3.9832384952506077
34202,0.18547586758484036
74011,1.9521323573352398
81004,7.560093319232766
32119,3.869115571809041
37203,-0.9660581601255915
73069,0.46950204468971046
95677,1.2526843514016126
02861,2.560830696475217
77515,5.997796818692612
84405,8.101251917014402
95348,3.8919512384816306
80138,1.7192207812409053
92124,0.5246225586750812
12306,4.000436446838076
70815,5.940257515862156
31021,2.578332844218475
02119,3.5321926231950753
77087,4.597255713644511
17325,4.2824289389534576
77021,3.7556391586235813
34471,3.3581732610102124
83702,8.266788910808256
64093,0.4289757532438866
60133,1.9271235327517806
79606,2.5159771017554675
66215,3.707324652829998
74501,3.8021048153399395
98001,0.048353621581898376
98404,3.7229442245928093
84118,5.10447525987982
90621,0.8195865429225242
92595,1.6347063115127343
55347,1.1621760332373585
68502,3.9044366116619953
99216,4.011109581618862
33703,4.2207243384587425
97035,0.7526327744003837
60099,2.9338138891187606
37215,0.11906911810860632
70791,0.3895017595604268
08050,1.0176899676266862
95472,3.047365368885849
77301,4.336263576821563
92843,3.3776645709026845
48192,4.698899188957759
91722,0.9746744718623972
38024,-0.08408578237060604
98021,3.608244848424458
29617,4.17690364235268
48220,5.07597292555287
80923,2.0449958860852426
80129,1.2949462603540594
29801,5.14583045475724
60423,0.22383252970504372
77049,3.3173973459186428
94559,3.6264227618435827
48042,2.5705087265972812
23238,0.8775214435518113
94596,1.0385824574234968
37849,2.154581432483104
46202,5.382962150667866
15210,8.918602196029347
31093,8.179100504608606
30008,3.998146914563347
78239,3.584588717025503
48328,4.706583409149803
22206,0.5060891946037094
52732,-1.9085968099499688
32779,2.6221362741461665
21601,1.9569384648271773
48150,2.985618621936415
76710,3.821865406994573
99337,10.200065052370674
06705,0.3988332272634133
37388,4.612354773881679
49418,3.501663761586089
32129,2.550115859655529
67037,2.2987555868301426
93215,1.9696036285319825
53227,0.5651998447857898
61109,4.821840343348358
33019,-0.552754306168384
46229,5.581353393846078
36609,1.920661880875539
33510,2.376653049193827
32789,1.9337615723564434
76012,2.146718962638902
55811,3.1474746453685434
29909,2.0237812300549365
54911,4.538790363864872
33701,1.6702552623090166
60048,-0.535128641990148
92663,2.677633110070105
22405,2.2253714764822528
39211,4.257289326034954
31707,-2.3224947337181012
28401,5.4561307116643585
11228,0.9484585939751802
22602,1.197695077507006
11735,1.4031637361847102
93305,5.784133708996206
31322,2.1243281699593286
32778,2.8954109112038227
55126,2.568069811419898
85353,3.996346223348662
90302,4.061835496694746
44136,1.2172770748430775
77802,2.8189153596415304
68137,4.158139172119837
15205,1.016994919789128
46239,6.956450529098118
94597,3.6364234762919754
33304,2.6067355200254836
90274,-1.1474006441105487
35173,1.4613483512984096
55417,2.2450542516757963
02143,3.199962237750812
91321,2.4668718231465556
33912,0.13172947034607463
68801,2.842587937598587
46240,4.626433192156192
33487,2.5302344395444667
98665,3.5168551436569864
48135,7.209287086337847
93704,2.226029310157803
08205,4.797469590052321
22310,0.3936713151132028
94132,5.412631691119482
93035,2.4264290245639
95032,2.4429624420274383
52804,3.104925919446784
06118,0.09618501080377195
06604,0.20390175129441906
33541,0.37428479712159657
34476,5.011978768697692
15216,5.1719233249747925
82901,1.9135478794589196
11510,2.9303605118782716
33909,2.228143550472391
91791,0.8229967855626986
01821,2.748763413810626
22401,1.8063874388797276
80222,2.3071796354856913
19468,2.195781775465119
59602,1.7130716212208312
97212,-1.947457193692084
19406,2.5323983007971878
43119,3.678558409300014
94598,1.5470641448915583
46750,3.3879394757708647
55419,2.3993481203431024
72223,2.2655496559953656
74017,2.0794298992049116
98271,2.311311383656454
92555,2.6452427666878293
78259,1.2095275139769657
78624,2.7803262244951963
64111,5.8147737177646155
20175,1.160682050967476
33607,5.351489899897762
85340,2.3639607822082223
37379,3.7902388680181653
25701,4.608952149918881
11379,1.2837783705017247
98146,-1.8092503601369774
63118,-2.0900649317859683
06776,3.360660806259016
23834,2.092889156603711
29316,2.470872181759211
79107,-0.22942365899287132
90601,0.4839160813352833
04901,0.36001546278359675
14043,2.948222928183384
33056,5.703465094661857
17257,0.41784737928545845
61615,1.7488928730337683
94124,5.419210572113178
33755,4.554077526350917
83713,6.621265518753701
60134,0.015239179743563258
97005,1.7677660141944689
02891,2.66334232264194
20603,2.3797700643501374
33145,1.6162726595252603
80005,1.3919303643522818
15044,2.333680043024337
53222,1.2669526700558047
75503,2.6579974605099643
48076,5.118921762639386
48335,1.6594637910902454
29646,1.6244666125270406
40403,2.682171843194415
44460,5.097190498844191
11901,3.9428217633387552
23703,2.214607403578353
03431,2.315349400812385
03801,4.203027198210555
91763,2.523762933079918
99654,4.866130055004444
01880,1.964264280731386
70461,1.663933085528863
25177,-1.4185651167099596
46214,6.341912293477942
52405,3.1990722312011473
84115,5.497803054885553
98373,3.202648639136089
32401,6.671484240538924
75218,2.1538136727772796
33852,3.7048368743104847
22041,0.8588315893534357
72015,2.232283645941827
93706,6.680167339768171
28461,2.5775032175861563
95219,4.278759887404613
48161,6.651399344691819
55448,3.0161027148487625
84070,3.0882716267807373
90260,2.254413122893383
74008,0.6924266809619453
45240,4.24843467714674
48316,2.535801325254236
63028,2.326753109632347
33455,2.297712429708757
78757,1.374860809089026
28081,4.006216873026429
64030,7.082264948509662
34275,1.0048481368112572
60061,0.035533569143087085
33408,3.14507830505298
78702,2.60391430706139
43035,-5.026581173283277
23236,1.1442091036648707
76240,3.7402265154583167
68127,1.9062141518716922
37716,3.38615632208798
78244,4.2388892414818375
64138,7.157065378623955
53403,6.6287918904891265
68046,1.6526526353086872
32233,2.5407462827492022
45244,2.8878169032773373
21015,1.7604941735013755
31522,1.9507586457393986
75189,4.558959382422108
91354,-0.9811687694459381
47203,1.7981265753170093
38135,3.242353173032961
93004,0.6559752520210588
97201,-0.25003867223811926
32963,1.5156008422313196
91101,1.3898236046061023
95117,4.988373356647385
63755,0.43178993234063706
62650,2.3817752161214427
40205,0.5108165880642747
84037,7.404302593062176
34691,6.887093634682377
66604,3.619506008495259
04005,3.447334452614304
33496,-0.11023411368086078
33579,2.2247825015694853
60077,0.5831942660137521
29169,4.605703861203458
55318,2.487992312442146
98011,2.0680270968192707
90712,-0.10267945613394092
92782,1.552636213974547
64152,3.326294462309363
76033,5.853756501634704
44483,5.067167091529909
55449,2.1937171122509813
75241,8.353581997833738
48390,2.7860966399288873
86401,5.6563807392603165
21771,2.160332929287815
76712,2.900301177409247
20708,1.7991484854327313
61350,3.040742508849407
95818,0.8965775810677192
75766,4.262621553822574
76708,3.838896806943958
32221,4.839723658673088
08520,2.3355917708662237
73119,3.0267161778929035
92081,0.10420502071821741
75089,2.421130124119075
63640,3.0816870509810164
91006,-0.5943565454389053
47408,4.567526600495917
70805,0.7430253227669685
27028,2.1685623440989623
60510,0.7140327588254824
08055,1.463032590041945
33543,1.0025532946653204
34974,6.874768357523216
29928,4.285215546298379
30345,2.1468583397466263
39056,1.537345826387513
37912,2.971124724161273
31410,2.947802525413235
98101,3.4468154901367054
95492,4.041610028648523
30224,8.12652594543249
76123,4.137642645296932
89142,7.950627964871337
43004,3.4089209275203345
98901,5.690108683589102
55068,2.3146623419214833
11413,4.1019780081054416
06514,1.2430581241647578
31794,0.7304705706773131
88005,2.8264661319062965
37303,2.4134548546916434
48167,2.6115613040700145
19355,1.6030105187949986
47591,4.367221666021126
22802,2.9506903024935154
60185,2.370634811886326
32701,3.9271986519527244
55429,4.492253163475023
48092,3.4612242613448965
13088,4.121780541652458
33629,1.046889693803709
53225,2.624443542561905
78023,1.889518905957826
85335,3.2702670582734603
33570,4.093731085987659
38119,3.5098257282190453
72019,0.7765794432366526
30533,4.411863941883522
46304,1.8489021661515395
40258,3.4576680734735357
98112,0.6003809529565081
85119,3.194285303719452
07631,-0.16366202965702503
07013,2.6261341951435
76001,3.207652461681284
90605,0.5168876370846172
98405,4.767954506464508
07501,8.74768390765818
46815,4.521616708775944
98037,3.7908608449689734
